114653,"b""With a quarter to go we're still in it. Which is an achievement in itself at Lambeau this year. #PatsNation #PatriotsNation #Patriots"""
114653,"b'End of 3: Green Bay 23, Patriots 14. Live blog is still going on here http://t.co/vIXHOM9al5'"
114653,b'About time the Patriots put in Grey!!! #PatsNation'
114653,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114653,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114652,b'Packers lead the Patriots 23-14 at the end of the 3rd quarter. Patriots have the ball and are driving. Should be a great finish to the game'
114652,b'RT @SportsCenter: 7-year old water coach was bullied for his speech impediment until his team &amp; the Patriots rallied around him. \xc2\xbb http://t\xe2\x80\xa6'
114652,b'Falcons need this win with a date with the Packers at Lambeau next Monday night looming.'
114652,b'Packers 23 NE 14. End 3'
114652,b'RT @nfl: Brady. Gronk. Easy.\n\n1st DOWN. #GBvsNE'
114652,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114652,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114652,"b""Patriots' Julian Edelman returns to game vs. Packers http://t.co/rGi4vER2L8"""
114652,b'I feel like GB should be up by like 3 touchdowns?!? #Patriots #Packers #packersvspatriots'
114652,b'RT @nfl: Brady. Gronk. Easy.\n\n1st DOWN. #GBvsNE'
114652,"b""RT @Faux_Gruden: Patriots vs Packers. It's the Brady Bunch vs Mr. Rodgers Neighborhood. I loved both of those shows man. I love both player\xe2\x80\xa6"""
114652,"b'""@packers_uk: Flags on appeal for the pats #GBvsNE""= I wish I was watching the game but at work and getting up dates'"
114652,b'Pats need all the cheap flags they can get. #GBvsNE #GoPackGo'
114651,b'@DTowleJr @packers_uk the call sucked.  But our last two failed offensive drives may cost us very soon. The D is cracking again...'
114651,"b""It's still 23-14 Packers heading into the 4th quarter #NEvsGB"""
114651,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114651,b'RT @MattyWinPats: Another terrible missed call. Horrible push off. #Patriots'
114651,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114651,b'RT @TheOfficialTATE: #PATRIOTS OFFENSIVE LINE = \xf0\x9f\x92\xa9'
